' Simulated data N = 100: T = 800.000  M>=3.50'
   0.0,      800.0
   5.43700,   40.34702
   3.58127,   40.34865
   3.98766,   41.83098
   3.91657,   42.19296
   3.71797,   42.19755
   4.14104,  100.48016
   3.74994,  100.53983
   3.56427,  128.51588
   3.88534,  145.92125
   4.94745,  145.92168
   3.52038,  145.92900
   3.94207,  145.95071
   3.71165,  145.95512
   4.01425,  145.96289
   3.63094,  147.65329
   3.80550,  147.68475
   3.72468,  148.04519
   4.16800,  148.13208
   3.61433,  160.15589
   3.77936,  160.16504
   3.58018,  160.16877
   5.27059,  160.17198
   3.90832,  160.17412
   3.60264,  160.17434
   4.24452,  160.17918
   3.55557,  160.20182
   3.98340,  160.21622
   3.87857,  160.23405
   3.71937,  160.30471
   3.83861,  160.39157
   5.37280,  162.34433
   3.83505,  162.36960
   3.93581,  162.36978
   4.24375,  162.63466
   3.60139,  162.63538
   3.50073,  162.67074
   4.80811,  162.67343
   4.60459,  162.88541
   4.13423,  165.13768
   4.26209,  165.61220
   3.72420,  192.68475
   3.80597,  192.68560
   3.72460,  192.70778
   3.60604,  192.73593
   4.50035,  192.78031
   3.67630,  193.10800
   3.79584,  194.62594
   3.63111,  194.63236
   3.90180,  207.31579
   3.71623,  207.77172
   3.89855,  207.77532
   3.61264,  208.74356
   3.50691,  214.13044
   3.52967,  214.13483
   3.75247,  238.72329
   3.59306,  289.56210
   3.54300,  318.58488
   3.70185,  318.58509
   4.62403,  318.58732
   4.11404,  318.58937
   4.06979,  318.59003
   3.51191,  318.59019
   3.74921,  318.59416
   3.57840,  318.63906
   4.37097,  318.68279
   5.60410,  367.97806
   4.17823,  368.17389
   3.69879,  368.18439
   4.08716,  372.03668
   3.53537,  372.12352
   3.78974,  560.57912
   3.91699,  560.77739
   6.11117,  562.07734
   4.24335,  562.08172
   3.58549,  562.09156
   4.53587,  562.16501
   3.95964,  562.19498
   3.54836,  562.19544
   5.14408,  562.19746
   3.94726,  562.43231
   3.78498,  562.43250
   4.08835,  562.44163
   5.80056,  562.77523
   3.76079,  562.78377
   3.79971,  621.17482
   4.35064,  621.79425
   3.55157,  703.72300
   3.64294,  712.60525
   3.84216,  720.92429
   3.55195,  721.08611
   3.83742,  727.21523
   3.55141,  729.97692
   3.85128,  737.41547
   3.53815,  737.41556
   3.72092,  738.07279
   3.68614,  738.18667
   3.69522,  770.57322
   4.05768,  799.95668
   4.77088,  799.98330
   4.17973,  799.99078
   -9,-9
